rt,url,experiment_phase,refresh_count,trial_type,trial_index,time_elapsed,experiment_name,assignment_id,hit_id,worker_id,turk_submit_to,preview_mode,outside_turk,start_time,condition,language,end_time,total_time,ip_address,version_date,anon_id,debug_mode,completion_code,seed,worker_info,platform,images,redirect_url,browser_events,success,screen_width,screen_height,window_width,window_height,form_name,form_id,instructions_viewed_count,view_history,responses,stimulus,form_data,is_prolific
28817.0,,main,0,face-description-trial,7,515327,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,{'Q0': 'kind of like a mustang\nugly rims\nugly playground\nugly background setting\nugly car too'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0017.png,,
28140.599999964237,,main,0,face-description-trial,8,543575,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,{'Q0': 'cross between a mustang and a european car\nolder car\nugly grill\ngrass'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0060.png,,
20815.399999976158,,main,0,face-description-trial,9,564500,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,{'Q0': 'kind of cool\nnot bad\nclean\ngood condition\nnot very modern though\nluxury'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0059.png,,
16629.900000035763,,main,0,face-description-trial,10,581240,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,{'Q0': 'kind of cool\nkind of sporty\nnot a cool color\nugly blue\nnice body shape'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0093.png,,
31335.19999998808,,main,0,face-description-trial,11,612683,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,"{'Q0': ""ugly\nugly person's car\nai bg houses\nweird cgi\nfeminist's car""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0016.png,,
91383.5,,main,0,face-description-trial,12,704179,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,{'Q0': 'boring\ngeneric car\nboring body\nboring color\nlooks like robocop: the car\ninteresting background\nabandoned building'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0015.png,,
25656.900000035763,,main,0,face-description-trial,13,729952,car_description_survey_2023-05-14,3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q,3QHITW7OZUP9A6X93MKWWG6BGMVQAC,TP_1QKLEPBA5DE4SZ2,,False,False,2023-05-16T18:26:00Z,car_description,english,2023-05-16T18:39:14Z,793185,"""192.168.0.3""",2023-05-14,w4sabk4fhbm1h3v,False,4933357642-des-3757098967-crip,1684261560895,"{'assignmentId': '3WETL7AQW0ONKJCJ0HMK0HT4RPC35Q', 'hitId': '3QHITW7OZUP9A6X93MKWWG6BGMVQAC', 'workerId': 'TP_1QKLEPBA5DE4SZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 34, 93, 69, 15, 59, 16, 60, 62, 17]",,[],,,,,,,,,,"{'Q0': ""LOL\nugly weird truck\nlooks like this truck my uncle had\nthe color is really cool though\nit's like stainless steel\nweird body of a truck/car\nfunny sky AI""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0037.png,,
63542.799999952316,,main,0,face-description-trial,4,117016,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A grey truck with four wheels. It looks brand new and clean.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0076.png,,
41071.199999928474,,main,0,face-description-trial,5,158191,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A new and shiny grey car. It is parked close to the ocean.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0057.png,,
35021.5,,main,0,face-description-trial,6,193323,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A new and shiny blue car. It is parked in the neighborhood.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0056.png,,
19732.899999976158,,main,0,face-description-trial,7,213163,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A shiny and new black car. It is parked by the grass.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0070.png,,
15403.199999928474,,main,0,face-description-trial,8,228675,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A shiny and new green car. It is parked on the grass.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0097.png,,
36558.5,,main,0,face-description-trial,9,265336,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A blue and new car is parked inside a building. It looks shiny.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0001.png,,
62710.10000002384,,main,0,face-description-trial,10,328154,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A bright new shiny red car is parked on the driveway. '},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0008.png,,
18863.5,,main,0,face-description-trial,11,347122,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A brand new shiny black car is parked on the ground.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0044.png,,
32675.700000047684,,main,0,face-description-trial,12,379907,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A grey new shiny car is parked by the grass and trees.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0021.png,,
26454.699999928474,,main,0,face-description-trial,13,406469,car_description_survey_2023-05-14,3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25,3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1,TP_1BTLSMOCSOOEH7,,False,False,2023-05-16T18:33:50Z,car_description,english,2023-05-16T18:41:28Z,454851,"""192.168.0.4""",2023-05-14,toy24y6x4qzmvgk,False,1832076685-des-0730853126-crip,1684262030477,"{'assignmentId': '3TAYZSBPLSOZ53EB8DLNAIY4ZVJS25', 'hitId': '3J6BHNX0VF8UJMT3ZL54M0E2GN2NK1', 'workerId': 'TP_1BTLSMOCSOOEH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[8, 70, 97, 36, 44, 1, 57, 21, 76, 56]",,[],,,,,,,,,,{'Q0': 'A black new shiny car is parked in the driveway outside.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0036.png,,
123753.0,,main,0,face-description-trial,4,311125,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,"[{'event': 'blur', 'time': 189408}, {'event': 'focus', 'time': 194337}, {'event': 'blur', 'time': 285771}, {'event': 'focus', 'time': 287754}]",,,,,,,,,,"{'Q0': 'it look very nice and model was good, i love very much. color was amazing.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0019.png,,
86244.0,,main,0,face-description-trial,5,397478,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,"[{'event': 'blur', 'time': 322466}, {'event': 'focus', 'time': 348864}, {'event': 'blur', 'time': 357350}, {'event': 'focus', 'time': 362261}]",,,,,,,,,,"{'Q0': 'color was good, the model is very unique, i like the car very much'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0020.png,,
54949.0,,main,0,face-description-trial,6,452535,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,"[{'event': 'blur', 'time': 411475}, {'event': 'focus', 'time': 421350}]",,,,,,,,,,"{'Q0': 'i love this car, color was good, model good. I like car very much.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0052.png,,
55569.0,,main,0,face-description-trial,7,508227,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,[],,,,,,,,,,"{'Q0': 'the wheel is good, the car model is very unique, very cute and safe seat experience.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0032.png,,
61668.0,,main,0,face-description-trial,8,570194,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,[],,,,,,,,,,"{'Q0': 'nice car, color was good. car is model very good, very safe ride and make a happy journey.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0056.png,,
125085.0,,main,0,face-description-trial,9,695399,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,"[{'event': 'blur', 'time': 583124}, {'event': 'focus', 'time': 642834}]",,,,,,,,,,"{'Q0': 'good look and  very nice design, model was very unique, I like the car very much. its amazing.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0009.png,,
12311.0,,main,0,face-description-trial,10,707846,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,[],,,,,,,,,,{'Q0': 'https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0079.png'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0079.png,,
62767.0,,main,0,face-description-trial,11,770731,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,[],,,,,,,,,,"{'Q0': 'car speed quality is good, model is good,  the design is very unique, very good and safe and happy journey.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0081.png,,
62978.0,,main,0,face-description-trial,12,833825,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,[],,,,,,,,,,"{'Q0': 'very design good, color is very good. design unique, happy and safe journey, '}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0037.png,,
82713.0,,main,0,face-description-trial,13,916664,car_description_survey_2023-05-14,382M9COHEOV7FWIVQ2BORKPHHVUUEP,3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK,TP_1HTG7FLHUOBKL7,,False,False,2023-05-16T18:19:38Z,car_description,english,2023-05-16T18:42:33Z,1367629,"""192.168.0.3""",2023-05-14,hmpxm1vyj8cvn4c,False,2658392174-des-5635133800-crip,1684261178012,"{'assignmentId': '382M9COHEOV7FWIVQ2BORKPHHVUUEP', 'hitId': '3ICOHX7EOIROCQ9M2TS3DT5KOXW0EK', 'workerId': 'TP_1HTG7FLHUOBKL7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[37, 20, 19, 32, 63, 52, 79, 56, 81, 9]",,[],,,,,,,,,,"{'Q0': 'the car was good, model is unique, happy and unique journey, the color is good and amazing.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0063.png,,
25725.399999976158,,main,0,face-description-trial,4,66608,car_description_survey_2023-05-14,3T111IHZ5L6Y48ZXEX0XUV1MJZA9RQ,3DZKABX20OLP8TQO9ZAX8YV7XHVVCD,TP_1WZ6XA98A367OZ2,,False,False,2023-05-16T18:36:59Z,car_description,english,2023-05-16T18:43:46Z,406403,"""192.168.0.4""",2023-05-14,lzye37c16k1v7vx,False,9998703202-des-2968389806-crip,1684262219195,"{'assignmentId': '3T111IHZ5L6Y48ZXEX0XUV1MJZA9RQ', 'hitId': '3DZKABX20OLP8TQO9ZAX8YV7XHVVCD', 'workerId': 'TP_1WZ6XA98A367OZ2', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[32, 13, 48, 94, 24, 21, 55, 74, 41, 17]",,[],,,,,,,,,,"{'Q0': ""I'm thinking of an old man who bought and restored this car and likes to take it to car shows.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0041.png,,
